index,subject,image
15673,https://resource.swissartresearch.net/artwork/zbz-990104081060205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223253
15674,https://resource.swissartresearch.net/artwork/zbz-990104081270205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223258
15675,https://resource.swissartresearch.net/artwork/zbz-990104081480205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223263
15676,https://resource.swissartresearch.net/artwork/zbz-990104081620205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223268
15677,https://resource.swissartresearch.net/artwork/zbz-990104081810205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223273
15678,https://resource.swissartresearch.net/artwork/zbz-990104082940205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223278
15679,https://resource.swissartresearch.net/artwork/zbz-990104083250205508,https://www.e-rara.ch/zuz/i3f/v20/11378992
15680,https://resource.swissartresearch.net/artwork/zbz-990104083680205508,https://www.e-rara.ch/zuz/i3f/v20/11379007
15681,https://resource.swissartresearch.net/artwork/zbz-990104083730205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223307
15682,https://resource.swissartresearch.net/artwork/zbz-990104083930205508,https://www.e-rara.ch/zuz/i3f/v20/11379011
15683,https://resource.swissartresearch.net/artwork/zbz-990104083960205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223317
15684,https://resource.swissartresearch.net/artwork/zbz-990104084350205508,https://www.e-rara.ch/zuz/i3f/v20/11379016
15685,https://resource.swissartresearch.net/artwork/zbz-990104084420205508,https://www.e-rara.ch/zuz/i3f/v20/11379021
15686,https://resource.swissartresearch.net/artwork/zbz-990104084600205508,https://www.e-rara.ch/zuz/i3f/v20/11379025
15687,https://resource.swissartresearch.net/artwork/zbz-990104084680205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223332
15688,https://resource.swissartresearch.net/artwork/zbz-990104085470205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223337
15689,https://resource.swissartresearch.net/artwork/zbz-990104085620205508,https://www.e-rara.ch/zuz/i3f/v20/11379031
15690,https://resource.swissartresearch.net/artwork/zbz-990104085620205508,https://www.e-rara.ch/zuz/i3f/v20/11379030
15691,https://resource.swissartresearch.net/artwork/zbz-990104085660205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223342
15692,https://resource.swissartresearch.net/artwork/zbz-990104085740205508,https://www.e-rara.ch/zuz/i3f/v20/11379035
15693,https://resource.swissartresearch.net/artwork/zbz-990104085820205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223347
15694,https://resource.swissartresearch.net/artwork/zbz-990104085870205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223352
15695,https://resource.swissartresearch.net/artwork/zbz-990104085920205508,https://www.e-rara.ch/zuz/i3f/v20/11379040
15696,https://resource.swissartresearch.net/artwork/zbz-990104085950205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223357
15697,https://resource.swissartresearch.net/artwork/zbz-990104086250205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223362
15698,https://resource.swissartresearch.net/artwork/zbz-990104086350205508,https://www.e-rara.ch/zuz/i3f/v20/11379045
15699,https://resource.swissartresearch.net/artwork/zbz-990104086410205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223367
15700,https://resource.swissartresearch.net/artwork/zbz-990104086720205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223372
15701,https://resource.swissartresearch.net/artwork/zbz-990104086810205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223377
15702,https://resource.swissartresearch.net/artwork/zbz-990104087770205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223382
15703,https://resource.swissartresearch.net/artwork/zbz-990104088140205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223387
15704,https://resource.swissartresearch.net/artwork/zbz-990104088400205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223393
15705,https://resource.swissartresearch.net/artwork/zbz-990104089570205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223397
15706,https://resource.swissartresearch.net/artwork/zbz-990104089690205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223402
15707,https://resource.swissartresearch.net/artwork/zbz-990104089790205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223407
15708,https://resource.swissartresearch.net/artwork/zbz-990104090180205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223412
15709,https://resource.swissartresearch.net/artwork/zbz-990104090380205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223417
15710,https://resource.swissartresearch.net/artwork/zbz-990104090580205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223422
15711,https://resource.swissartresearch.net/artwork/zbz-990104090630205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1250690
15712,https://resource.swissartresearch.net/artwork/zbz-990104091330205508,https://www.e-rara.ch/zuz/i3f/v20/11379060
15713,https://resource.swissartresearch.net/artwork/zbz-990104091380205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1250695
15714,https://resource.swissartresearch.net/artwork/zbz-990104091690205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223427
15715,https://resource.swissartresearch.net/artwork/zbz-990104092070205508,https://www.e-rara.ch/zuz/i3f/v20/11379065
15716,https://resource.swissartresearch.net/artwork/zbz-990104092080205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223432
15717,https://resource.swissartresearch.net/artwork/zbz-990104092190205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223437
15718,https://resource.swissartresearch.net/artwork/zbz-990104092210205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1250700
15719,https://resource.swissartresearch.net/artwork/zbz-990104092460205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223442
15720,https://resource.swissartresearch.net/artwork/zbz-990104092500205508,https://www.e-rara.ch/zuz/i3f/v20/11379070
15721,https://resource.swissartresearch.net/artwork/zbz-990104092610205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223447
15722,https://resource.swissartresearch.net/artwork/zbz-990104092790205508,https://www.e-rara.ch/zuz/i3f/v20/11795989
15723,https://resource.swissartresearch.net/artwork/zbz-990104093130205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223452
15724,https://resource.swissartresearch.net/artwork/zbz-990104093140205508,https://www.e-rara.ch/zuz/i3f/v20/11379075
15725,https://resource.swissartresearch.net/artwork/zbz-990104093200205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1250705
15726,https://resource.swissartresearch.net/artwork/zbz-990104093470205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1250709
15727,https://resource.swissartresearch.net/artwork/zbz-990104093650205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223457
15728,https://resource.swissartresearch.net/artwork/zbz-990104093770205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223462
15729,https://resource.swissartresearch.net/artwork/zbz-990104093930205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223467
15730,https://resource.swissartresearch.net/artwork/zbz-990104093990205508,https://www.e-rara.ch/zuz/i3f/v20/11379079
15731,https://resource.swissartresearch.net/artwork/zbz-990104094080205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223472
15732,https://resource.swissartresearch.net/artwork/zbz-990104094250205508,https://www.e-rara.ch/zuz/i3f/v20/11379084
15733,https://resource.swissartresearch.net/artwork/zbz-990104094400205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223477
15734,https://resource.swissartresearch.net/artwork/zbz-990104094430205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1250714
15735,https://resource.swissartresearch.net/artwork/zbz-990104094660205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223482
15736,https://resource.swissartresearch.net/artwork/zbz-990104095040205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223487
15737,https://resource.swissartresearch.net/artwork/zbz-990104095200205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223492
15738,https://resource.swissartresearch.net/artwork/zbz-990104095510205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223497
15739,https://resource.swissartresearch.net/artwork/zbz-990104106030205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1250719
15740,https://resource.swissartresearch.net/artwork/zbz-990104106040205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223502
15741,https://resource.swissartresearch.net/artwork/zbz-990104106080205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223507
15742,https://resource.swissartresearch.net/artwork/zbz-990104106410205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223512
15743,https://resource.swissartresearch.net/artwork/zbz-990104106850205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223517
15744,https://resource.swissartresearch.net/artwork/zbz-990104107880205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223522
15745,https://resource.swissartresearch.net/artwork/zbz-990104108090205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223527
15746,https://resource.swissartresearch.net/artwork/zbz-990104108130205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223532
15747,https://resource.swissartresearch.net/artwork/zbz-990104108230205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223537
15748,https://resource.swissartresearch.net/artwork/zbz-990104108660205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223542
15749,https://resource.swissartresearch.net/artwork/zbz-990104108730205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223547
15750,https://resource.swissartresearch.net/artwork/zbz-990104109030205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223551
15751,https://resource.swissartresearch.net/artwork/zbz-990104109110205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223556
15752,https://resource.swissartresearch.net/artwork/zbz-990104109300205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223561
15753,https://resource.swissartresearch.net/artwork/zbz-990104109390205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223566
15754,https://resource.swissartresearch.net/artwork/zbz-990104109500205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223571
15755,https://resource.swissartresearch.net/artwork/zbz-990104109550205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223575
15756,https://resource.swissartresearch.net/artwork/zbz-990104109590205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223580
15757,https://resource.swissartresearch.net/artwork/zbz-990104109670205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223585
15758,https://resource.swissartresearch.net/artwork/zbz-990104109700205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223590
15759,https://resource.swissartresearch.net/artwork/zbz-990104109760205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223594
15760,https://resource.swissartresearch.net/artwork/zbz-990104110210205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223599
15761,https://resource.swissartresearch.net/artwork/zbz-990104110290205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223604
15762,https://resource.swissartresearch.net/artwork/zbz-990104110450205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223609
15763,https://resource.swissartresearch.net/artwork/zbz-990104110820205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1641673
15764,https://resource.swissartresearch.net/artwork/zbz-990104111650205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223614
15765,https://resource.swissartresearch.net/artwork/zbz-990104111790205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223619
15766,https://resource.swissartresearch.net/artwork/zbz-990104111860205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223623
15767,https://resource.swissartresearch.net/artwork/zbz-990104111950205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223628
15768,https://resource.swissartresearch.net/artwork/zbz-990104112240205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223633
15769,https://resource.swissartresearch.net/artwork/zbz-990104112490205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223637
15770,https://resource.swissartresearch.net/artwork/zbz-990104112660205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1641678
15771,https://resource.swissartresearch.net/artwork/zbz-990104114180205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223642
15772,https://resource.swissartresearch.net/artwork/zbz-990104114810205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223647
15773,https://resource.swissartresearch.net/artwork/zbz-990104115060205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223651
15774,https://resource.swissartresearch.net/artwork/zbz-990104115190205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223656
15775,https://resource.swissartresearch.net/artwork/zbz-990104115270205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223661
15776,https://resource.swissartresearch.net/artwork/zbz-990104115730205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223666
15777,https://resource.swissartresearch.net/artwork/zbz-990104115800205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223670
15778,https://resource.swissartresearch.net/artwork/zbz-990104115910205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223675
15779,https://resource.swissartresearch.net/artwork/zbz-990104115940205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223680
15780,https://resource.swissartresearch.net/artwork/zbz-990104115990205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223685
15781,https://resource.swissartresearch.net/artwork/zbz-990104116080205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223690
15782,https://resource.swissartresearch.net/artwork/zbz-990104116230205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223694
15783,https://resource.swissartresearch.net/artwork/zbz-990104116590205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223699
15784,https://resource.swissartresearch.net/artwork/zbz-990104117730205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1250724
15785,https://resource.swissartresearch.net/artwork/zbz-990104117760205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223704
15786,https://resource.swissartresearch.net/artwork/zbz-990104118410205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223708
15787,https://resource.swissartresearch.net/artwork/zbz-990104118540205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1250729
15788,https://resource.swissartresearch.net/artwork/zbz-990104119140205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223713
15789,https://resource.swissartresearch.net/artwork/zbz-990104119980205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223718
15790,https://resource.swissartresearch.net/artwork/zbz-990104121370205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223722
15791,https://resource.swissartresearch.net/artwork/zbz-990104121700205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223727
15792,https://resource.swissartresearch.net/artwork/zbz-990104121790205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223732
15793,https://resource.swissartresearch.net/artwork/zbz-990104121910205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223737
15794,https://resource.swissartresearch.net/artwork/zbz-990104122410205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223741
15795,https://resource.swissartresearch.net/artwork/zbz-990104122780205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223746
15796,https://resource.swissartresearch.net/artwork/zbz-990104122810205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223751
15797,https://resource.swissartresearch.net/artwork/zbz-990104122880205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223756
15798,https://resource.swissartresearch.net/artwork/zbz-990104122960205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223761
15799,https://resource.swissartresearch.net/artwork/zbz-990104122990205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223766
15800,https://resource.swissartresearch.net/artwork/zbz-990104123840205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1103432
15801,https://resource.swissartresearch.net/artwork/zbz-990104123930205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1103436
15802,https://resource.swissartresearch.net/artwork/zbz-990104123970205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1114522
15803,https://resource.swissartresearch.net/artwork/zbz-990104125300205508,https://www.e-rara.ch/zuz/i3f/v20/11379109
15804,https://resource.swissartresearch.net/artwork/zbz-990104126170205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1114519
15805,https://resource.swissartresearch.net/artwork/zbz-990104126370205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1103451
15806,https://resource.swissartresearch.net/artwork/zbz-990104126430205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1103455
15807,https://resource.swissartresearch.net/artwork/zbz-990104126640205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1103460
15808,https://resource.swissartresearch.net/artwork/zbz-990104126810205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1103465
15809,https://resource.swissartresearch.net/artwork/zbz-990104126960205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1103469
15810,https://resource.swissartresearch.net/artwork/zbz-990104127910205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1114520
15811,https://resource.swissartresearch.net/artwork/zbz-990104128060205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1114524
15812,https://resource.swissartresearch.net/artwork/zbz-990104128290205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1114523
15813,https://resource.swissartresearch.net/artwork/zbz-990104128470205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1103489
15814,https://resource.swissartresearch.net/artwork/zbz-990104128660205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1103494
15815,https://resource.swissartresearch.net/artwork/zbz-990104129130205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1104774
15816,https://resource.swissartresearch.net/artwork/zbz-990104129170205508,https://www.e-rara.ch/zuz/i3f/v20/11379130
15817,https://resource.swissartresearch.net/artwork/zbz-990104129180205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1104772
15818,https://resource.swissartresearch.net/artwork/zbz-990104129270205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1104771
15819,https://resource.swissartresearch.net/artwork/zbz-990104129340205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1104770
15820,https://resource.swissartresearch.net/artwork/zbz-990104129430205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1104769
15821,https://resource.swissartresearch.net/artwork/zbz-990104131520205508,https://www.e-rara.ch/zuz/i3f/v20/11379139
15822,https://resource.swissartresearch.net/artwork/zbz-990104131640205508,https://www.e-rara.ch/zuz/i3f/v20/11379144
15823,https://resource.swissartresearch.net/artwork/zbz-990104131910205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223829
15824,https://resource.swissartresearch.net/artwork/zbz-990104132060205508,https://www.e-rara.ch/zuz/i3f/v20/11379163
15825,https://resource.swissartresearch.net/artwork/zbz-990104132060205508,https://www.e-rara.ch/zuz/i3f/v20/11379177
15826,https://resource.swissartresearch.net/artwork/zbz-990104132060205508,https://www.e-rara.ch/zuz/i3f/v20/11379159
15827,https://resource.swissartresearch.net/artwork/zbz-990104132060205508,https://www.e-rara.ch/zuz/i3f/v20/11379168
15828,https://resource.swissartresearch.net/artwork/zbz-990104132060205508,https://www.e-rara.ch/zuz/i3f/v20/11379172
15829,https://resource.swissartresearch.net/artwork/zbz-990104132070205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223834
15830,https://resource.swissartresearch.net/artwork/zbz-990104132360205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223840
15831,https://resource.swissartresearch.net/artwork/zbz-990104132490205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223844
15832,https://resource.swissartresearch.net/artwork/zbz-990104132500205508,https://www.e-rara.ch/zuz/i3f/v20/11379159
15833,https://resource.swissartresearch.net/artwork/zbz-990104132610205508,https://www.e-rara.ch/zuz/i3f/v20/11379163
15834,https://resource.swissartresearch.net/artwork/zbz-990104132620205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1223849
15835,https://resource.swissartresearch.net/artwork/zbz-990104132870205508,https://www.e-rara.ch/zuz/i3f/v20/11379172
15836,https://resource.swissartresearch.net/artwork/zbz-990104132950205508,https://www.e-rara.ch/zuz/i3f/v20/11379177
15837,https://resource.swissartresearch.net/artwork/zbz-990104134000205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1225227
15838,https://resource.swissartresearch.net/artwork/zbz-990104134460205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1225251
15839,https://resource.swissartresearch.net/artwork/zbz-990104134710205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1225255
15840,https://resource.swissartresearch.net/artwork/zbz-990104134760205508,https://www.e-rara.ch/zuz/i3f/v20/11379182
15841,https://resource.swissartresearch.net/artwork/zbz-990104134810205508,https://www.e-rara.ch/zuz/i3f/v20/12199742
15842,https://resource.swissartresearch.net/artwork/zbz-990104134910205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1225265
15843,https://resource.swissartresearch.net/artwork/zbz-990104135070205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1225275
15844,https://resource.swissartresearch.net/artwork/zbz-990104135180205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1225285
15845,https://resource.swissartresearch.net/artwork/zbz-990104135340205508,https://www.e-rara.ch/zuz/i3f/v20/11379187
15846,https://resource.swissartresearch.net/artwork/zbz-990104135830205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1225315
15847,https://resource.swissartresearch.net/artwork/zbz-990104136100205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1225320
15848,https://resource.swissartresearch.net/artwork/zbz-990104136150205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1225325
15849,https://resource.swissartresearch.net/artwork/zbz-990104136170205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1225330
15850,https://resource.swissartresearch.net/artwork/zbz-990104137700205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1104768
15851,https://resource.swissartresearch.net/artwork/zbz-990104137840205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1104767
15852,https://resource.swissartresearch.net/artwork/zbz-990104137960205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1104766
15853,https://resource.swissartresearch.net/artwork/zbz-990104138010205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1104763
15854,https://resource.swissartresearch.net/artwork/zbz-990104138150205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1104765
15855,https://resource.swissartresearch.net/artwork/zbz-990104138200205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1104764
15856,https://resource.swissartresearch.net/artwork/zbz-990104138270205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1103552
15857,https://resource.swissartresearch.net/artwork/zbz-990104138590205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1225359
15858,https://resource.swissartresearch.net/artwork/zbz-990104140160205508,https://www.e-rara.ch/zuz/i3f/v20/11379191
15859,https://resource.swissartresearch.net/artwork/zbz-990104141540205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1225423
15860,https://resource.swissartresearch.net/artwork/zbz-990104141630205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1225432
15861,https://resource.swissartresearch.net/artwork/zbz-990104141790205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1225442
15862,https://resource.swissartresearch.net/artwork/zbz-990104141990205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1250734
15863,https://resource.swissartresearch.net/artwork/zbz-990104142100205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1225456
15864,https://resource.swissartresearch.net/artwork/zbz-990104142130205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1225461
15865,https://resource.swissartresearch.net/artwork/zbz-990104142200205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1225471
15866,https://resource.swissartresearch.net/artwork/zbz-990104142280205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1225476
15867,https://resource.swissartresearch.net/artwork/zbz-990104142310205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1250739
15868,https://resource.swissartresearch.net/artwork/zbz-990104142420205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1250744
15869,https://resource.swissartresearch.net/artwork/zbz-990104142680205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1225485
15870,https://resource.swissartresearch.net/artwork/zbz-990104142940205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1225490
15871,https://resource.swissartresearch.net/artwork/zbz-990104142960205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1250748
15872,https://resource.swissartresearch.net/artwork/zbz-990104143170205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1225495
15873,https://resource.swissartresearch.net/artwork/zbz-990104143400205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1225500
15874,https://resource.swissartresearch.net/artwork/zbz-990104143690205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1225514
15875,https://resource.swissartresearch.net/artwork/zbz-990104143730205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1225524
15876,https://resource.swissartresearch.net/artwork/zbz-990104143770205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1225538
15877,https://resource.swissartresearch.net/artwork/zbz-990104144260205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1250753
15878,https://resource.swissartresearch.net/artwork/zbz-990104144380205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1225548
15879,https://resource.swissartresearch.net/artwork/zbz-990104144600205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1225552
15880,https://resource.swissartresearch.net/artwork/zbz-990104144700205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1250758
15881,https://resource.swissartresearch.net/artwork/zbz-990104144770205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1225557
15882,https://resource.swissartresearch.net/artwork/zbz-990104145170205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1932815
15883,https://resource.swissartresearch.net/artwork/zbz-990104145770205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1250763
15884,https://resource.swissartresearch.net/artwork/zbz-990104146050205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1225562
15885,https://resource.swissartresearch.net/artwork/zbz-990104146090205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1250768
15886,https://resource.swissartresearch.net/artwork/zbz-990104146300205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1932820
15887,https://resource.swissartresearch.net/artwork/zbz-990104146530205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1250773
15888,https://resource.swissartresearch.net/artwork/zbz-990104146820205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1225567
15889,https://resource.swissartresearch.net/artwork/zbz-990104147620205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1250778
15890,https://resource.swissartresearch.net/artwork/zbz-990104148180205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1250783
15891,https://resource.swissartresearch.net/artwork/zbz-990104148670205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1250788
15892,https://resource.swissartresearch.net/artwork/zbz-990104149070205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1250793
15893,https://resource.swissartresearch.net/artwork/zbz-990104149340205508,https://www.e-manuscripta.ch/zuzneb/i3f/v20/1250798
